config_name,temperature,top_p,response,timestamp
Temp Media,0.7,1.0,A,2025-12-29T16:25:05.389540
Temp Media,0.7,1.0,A,2025-12-29T16:25:07.945922
Temp Media,0.7,1.0,A,2025-12-29T16:25:10.508432
Temp Media,0.7,1.0,A,2025-12-29T16:25:13.057933
Temp Media,0.7,1.0,A,2025-12-29T16:25:15.678833
Temp Media,0.7,1.0,A,2025-12-29T16:25:18.235251
Temp Media,0.7,1.0,A,2025-12-29T16:25:20.788507
Temp Media,0.7,1.0,A,2025-12-29T16:25:23.346702
Temp Media,0.7,1.0,A,2025-12-29T16:25:25.892750
Temp Media,0.7,1.0,A,2025-12-29T16:25:28.456819
Temp Media,0.7,1.0,A,2025-12-29T16:25:31.015512
Temp Media,0.7,1.0,A,2025-12-29T16:25:33.587487
Temp Media,0.7,1.0,A,2025-12-29T16:25:36.136921
Temp Media,0.7,1.0,A,2025-12-29T16:25:38.693239
Temp Media,0.7,1.0,A,2025-12-29T16:25:41.237619
Temp Media,0.7,1.0,A,2025-12-29T16:25:43.788020
Temp Media,0.7,1.0,D.,2025-12-29T16:25:46.378071
Temp Media,0.7,1.0,A,2025-12-29T16:25:48.974608
Temp Media,0.7,1.0,A,2025-12-29T16:25:51.556295
Temp Media,0.7,1.0,B,2025-12-29T16:25:54.116506
Temp Media,0.7,1.0,A,2025-12-29T16:25:56.667693
Temp Media,0.7,1.0,A,2025-12-29T16:25:59.220977
Temp Media,0.7,1.0,A,2025-12-29T16:26:01.781477
Temp Media,0.7,1.0,A,2025-12-29T16:26:04.348910
Temp Media,0.7,1.0,A,2025-12-29T16:26:06.901929
Temp Media,0.7,1.0,A,2025-12-29T16:26:09.443238
Temp Media,0.7,1.0,A.,2025-12-29T16:26:11.992837
Temp Media,0.7,1.0,A,2025-12-29T16:26:14.555227
Temp Media,0.7,1.0,A,2025-12-29T16:26:17.135626
Temp Media,0.7,1.0,A,2025-12-29T16:26:19.701128
Temp Media,0.7,1.0,A,2025-12-29T16:26:22.248627
Temp Media,0.7,1.0,A,2025-12-29T16:26:24.799057
Temp Media,0.7,1.0,A,2025-12-29T16:26:27.361571
Temp Media,0.7,1.0,A,2025-12-29T16:26:29.910051
Temp Media,0.7,1.0,A,2025-12-29T16:26:32.454363
Temp Media,0.7,1.0,A,2025-12-29T16:26:35.007672
Temp Media,0.7,1.0,A,2025-12-29T16:26:37.573425
Temp Media,0.7,1.0,A,2025-12-29T16:26:40.123590
Temp Media,0.7,1.0,A,2025-12-29T16:26:42.727021
Temp Media,0.7,1.0,A,2025-12-29T16:26:45.409448
Temp Media,0.7,1.0,A,2025-12-29T16:26:47.961514
Temp Media,0.7,1.0,A,2025-12-29T16:26:50.511875
Temp Media,0.7,1.0,D,2025-12-29T16:26:53.065895
Temp Media,0.7,1.0,A,2025-12-29T16:26:55.637312
Temp Media,0.7,1.0,A,2025-12-29T16:26:58.182414
Temp Media,0.7,1.0,A,2025-12-29T16:27:00.730223
Temp Media,0.7,1.0,A,2025-12-29T16:27:03.289536
Temp Media,0.7,1.0,A,2025-12-29T16:27:05.840079
Temp Media,0.7,1.0,D,2025-12-29T16:27:08.390084
Temp Media,0.7,1.0,A,2025-12-29T16:27:10.953485
Temp Media,0.7,1.0,D.,2025-12-29T16:27:13.571800
Temp Media,0.7,1.0,A,2025-12-29T16:27:16.131719
Temp Media,0.7,1.0,A.,2025-12-29T16:27:18.685032
Temp Media,0.7,1.0,A,2025-12-29T16:27:21.273560
Temp Media,0.7,1.0,A,2025-12-29T16:27:23.867751
Temp Media,0.7,1.0,A,2025-12-29T16:27:26.404914
Temp Media,0.7,1.0,A.,2025-12-29T16:27:28.976903
Temp Media,0.7,1.0,D,2025-12-29T16:27:31.536062
Temp Media,0.7,1.0,A,2025-12-29T16:27:34.219694
Temp Media,0.7,1.0,A,2025-12-29T16:27:36.773682
Temp Media,0.7,1.0,A,2025-12-29T16:27:39.366024
Temp Media,0.7,1.0,A,2025-12-29T16:27:41.918520
Temp Media,0.7,1.0,A,2025-12-29T16:27:44.463653
Temp Media,0.7,1.0,A,2025-12-29T16:27:47.027377
Temp Media,0.7,1.0,A,2025-12-29T16:27:49.581260
Temp Media,0.7,1.0,A,2025-12-29T16:27:52.184531
Temp Media,0.7,1.0,A,2025-12-29T16:27:54.752422
Temp Media,0.7,1.0,A,2025-12-29T16:27:57.325612
Temp Media,0.7,1.0,A,2025-12-29T16:27:59.881708
Temp Media,0.7,1.0,A,2025-12-29T16:28:02.572059
Temp Media,0.7,1.0,A,2025-12-29T16:28:05.136184
Temp Media,0.7,1.0,A,2025-12-29T16:28:07.679757
Temp Media,0.7,1.0,A,2025-12-29T16:28:10.225538
Temp Media,0.7,1.0,A,2025-12-29T16:28:12.795500
Temp Media,0.7,1.0,A,2025-12-29T16:28:15.367667
Temp Media,0.7,1.0,A,2025-12-29T16:28:17.964418
Temp Media,0.7,1.0,A,2025-12-29T16:28:20.525207
Temp Media,0.7,1.0,A,2025-12-29T16:28:23.091632
Temp Media,0.7,1.0,A,2025-12-29T16:28:25.651670
Temp Media,0.7,1.0,D,2025-12-29T16:28:28.225299
Temp Media,0.7,1.0,A,2025-12-29T16:28:30.771149
Temp Media,0.7,1.0,A,2025-12-29T16:28:33.329867
Temp Media,0.7,1.0,C,2025-12-29T16:28:35.881274
Temp Media,0.7,1.0,A,2025-12-29T16:28:38.437696
Temp Media,0.7,1.0,A,2025-12-29T16:28:40.987228
Temp Media,0.7,1.0,A,2025-12-29T16:28:43.552335
Temp Media,0.7,1.0,A,2025-12-29T16:28:46.122096
Temp Media,0.7,1.0,A,2025-12-29T16:28:48.676844
Temp Media,0.7,1.0,A,2025-12-29T16:28:51.223304
Temp Media,0.7,1.0,A,2025-12-29T16:28:53.817546
Temp Media,0.7,1.0,A,2025-12-29T16:28:56.379459
Temp Media,0.7,1.0,A,2025-12-29T16:28:58.946677
Temp Media,0.7,1.0,A.,2025-12-29T16:29:01.550105
Temp Media,0.7,1.0,A,2025-12-29T16:29:04.103513
Temp Media,0.7,1.0,A,2025-12-29T16:29:06.672511
Temp Media,0.7,1.0,B,2025-12-29T16:29:09.219216
Temp Media,0.7,1.0,A,2025-12-29T16:29:11.785955
Temp Media,0.7,1.0,A,2025-12-29T16:29:14.358019
Temp Media,0.7,1.0,A,2025-12-29T16:29:16.919691
Temp Media,0.7,1.0,A.,2025-12-29T16:29:19.479243
Temp Media,0.7,1.0,A,2025-12-29T16:29:22.044261
Temp Media,0.7,1.0,A,2025-12-29T16:29:24.607514
Temp Media,0.7,1.0,A,2025-12-29T16:29:27.177999
Temp Media,0.7,1.0,A.,2025-12-29T16:29:29.773242
Temp Media,0.7,1.0,A,2025-12-29T16:29:32.321735
Temp Media,0.7,1.0,A,2025-12-29T16:29:34.874854
Temp Media,0.7,1.0,A,2025-12-29T16:29:37.472916
Temp Media,0.7,1.0,A,2025-12-29T16:29:40.014327
Temp Media,0.7,1.0,A,2025-12-29T16:29:42.572627
Temp Media,0.7,1.0,A,2025-12-29T16:29:45.131895
Temp Media,0.7,1.0,A,2025-12-29T16:29:47.676892
Temp Media,0.7,1.0,A,2025-12-29T16:29:50.230574
Temp Media,0.7,1.0,A,2025-12-29T16:29:52.794694
Temp Media,0.7,1.0,A,2025-12-29T16:29:55.366520
Temp Media,0.7,1.0,A,2025-12-29T16:29:57.926099
Temp Media,0.7,1.0,A,2025-12-29T16:30:00.515873
Temp Media,0.7,1.0,A,2025-12-29T16:30:03.093526
Temp Media,0.7,1.0,A,2025-12-29T16:30:05.674043
Temp Media,0.7,1.0,A,2025-12-29T16:30:08.242406
Temp Media,0.7,1.0,A.,2025-12-29T16:30:10.821747
Temp Media,0.7,1.0,A,2025-12-29T16:30:13.415148
Temp Media,0.7,1.0,A,2025-12-29T16:30:15.968656
Temp Media,0.7,1.0,A,2025-12-29T16:30:18.525231
Temp Media,0.7,1.0,A,2025-12-29T16:30:21.079581
Temp Media,0.7,1.0,A,2025-12-29T16:30:23.641808
Temp Media,0.7,1.0,A,2025-12-29T16:30:26.246915
Temp Media,0.7,1.0,D,2025-12-29T16:30:28.807639
Temp Media,0.7,1.0,A,2025-12-29T16:30:31.372463
Temp Media,0.7,1.0,A,2025-12-29T16:30:33.959310
Temp Media,0.7,1.0,A,2025-12-29T16:30:36.520483
Temp Media,0.7,1.0,A,2025-12-29T16:30:39.072066
Temp Media,0.7,1.0,A,2025-12-29T16:30:41.646282
Temp Media,0.7,1.0,A,2025-12-29T16:30:44.208465
Temp Media,0.7,1.0,A,2025-12-29T16:30:46.762630
Temp Media,0.7,1.0,A,2025-12-29T16:30:49.324586
Temp Media,0.7,1.0,A,2025-12-29T16:30:51.911969
Temp Media,0.7,1.0,A,2025-12-29T16:30:54.461367
Temp Media,0.7,1.0,A.,2025-12-29T16:30:57.017760
Temp Media,0.7,1.0,A,2025-12-29T16:30:59.586699
Temp Media,0.7,1.0,A,2025-12-29T16:31:02.140196
Temp Media,0.7,1.0,D.,2025-12-29T16:31:04.684377
Temp Media,0.7,1.0,A,2025-12-29T16:31:07.245681
Temp Media,0.7,1.0,A,2025-12-29T16:31:09.810838
Temp Alta,1.2,1.0,A,2025-12-29T16:31:12.363658
Temp Alta,1.2,1.0,A,2025-12-29T16:31:14.928663
Temp Alta,1.2,1.0,A,2025-12-29T16:31:17.466392
Temp Alta,1.2,1.0,A,2025-12-29T16:31:20.066156
Temp Alta,1.2,1.0,A,2025-12-29T16:31:22.625827
Temp Alta,1.2,1.0,A.,2025-12-29T16:31:25.178542
Temp Alta,1.2,1.0,A,2025-12-29T16:31:27.746063
Temp Alta,1.2,1.0,A,2025-12-29T16:31:30.301246
Temp Alta,1.2,1.0,C,2025-12-29T16:31:32.858657
Temp Alta,1.2,1.0,A,2025-12-29T16:31:35.427207
Temp Alta,1.2,1.0,A,2025-12-29T16:31:38.002730
Temp Alta,1.2,1.0,A,2025-12-29T16:31:40.548912
Temp Alta,1.2,1.0,A,2025-12-29T16:31:43.101745
Temp Alta,1.2,1.0,A,2025-12-29T16:31:45.641601
Temp Alta,1.2,1.0,A,2025-12-29T16:31:48.205677
Temp Alta,1.2,1.0,A,2025-12-29T16:31:50.853647
Temp Alta,1.2,1.0,A,2025-12-29T16:31:53.404059
Temp Alta,1.2,1.0,A,2025-12-29T16:31:55.967519
Temp Alta,1.2,1.0,A,2025-12-29T16:31:58.525198
Temp Alta,1.2,1.0,A,2025-12-29T16:32:01.083889
Temp Alta,1.2,1.0,A,2025-12-29T16:32:03.655500
Temp Alta,1.2,1.0,A.,2025-12-29T16:32:06.209561
Temp Alta,1.2,1.0,A,2025-12-29T16:32:08.766385
Temp Alta,1.2,1.0,A,2025-12-29T16:32:11.309540
Temp Alta,1.2,1.0,A,2025-12-29T16:32:13.871726
Temp Alta,1.2,1.0,A.,2025-12-29T16:32:16.426120
Temp Alta,1.2,1.0,A,2025-12-29T16:32:19.019542
Temp Alta,1.2,1.0,A,2025-12-29T16:32:21.606350
Temp Alta,1.2,1.0,A,2025-12-29T16:32:24.150824
Temp Alta,1.2,1.0,A,2025-12-29T16:32:26.695536
Temp Alta,1.2,1.0,A.,2025-12-29T16:32:29.255329
Temp Alta,1.2,1.0,A,2025-12-29T16:32:31.812639
Temp Alta,1.2,1.0,A,2025-12-29T16:32:34.360551
Temp Alta,1.2,1.0,A,2025-12-29T16:32:37.822068
Temp Alta,1.2,1.0,A,2025-12-29T16:32:40.367531
Temp Alta,1.2,1.0,A,2025-12-29T16:32:42.910907
Temp Alta,1.2,1.0,A,2025-12-29T16:32:46.074748
Temp Alta,1.2,1.0,C,2025-12-29T16:32:48.634213
Temp Alta,1.2,1.0,A.,2025-12-29T16:32:51.204506
Temp Alta,1.2,1.0,A,2025-12-29T16:32:53.779772
Temp Alta,1.2,1.0,A,2025-12-29T16:32:56.449950
Temp Alta,1.2,1.0,D,2025-12-29T16:32:59.010065
Temp Alta,1.2,1.0,A,2025-12-29T16:33:01.589901
Temp Alta,1.2,1.0,A,2025-12-29T16:33:04.166287
Temp Alta,1.2,1.0,A.,2025-12-29T16:33:07.049641
Temp Alta,1.2,1.0,A,2025-12-29T16:33:09.611088
Temp Alta,1.2,1.0,A,2025-12-29T16:33:12.166544
Temp Alta,1.2,1.0,A,2025-12-29T16:33:14.720602
Temp Alta,1.2,1.0,A,2025-12-29T16:33:17.303264
Temp Alta,1.2,1.0,B,2025-12-29T16:33:20.198008
Temp Alta,1.2,1.0,A,2025-12-29T16:33:22.767290
Temp Alta,1.2,1.0,D,2025-12-29T16:33:25.320092
Temp Alta,1.2,1.0,A,2025-12-29T16:33:28.024339
Temp Alta,1.2,1.0,D,2025-12-29T16:33:30.687786
Temp Alta,1.2,1.0,A,2025-12-29T16:33:33.239107
Temp Alta,1.2,1.0,A,2025-12-29T16:33:35.858381
Temp Alta,1.2,1.0,A,2025-12-29T16:33:38.745770
Temp Alta,1.2,1.0,A,2025-12-29T16:33:41.289717
Temp Alta,1.2,1.0,A,2025-12-29T16:33:43.854664
Temp Alta,1.2,1.0,A,2025-12-29T16:33:46.466698
Temp Alta,1.2,1.0,D,2025-12-29T16:33:49.046705
Temp Alta,1.2,1.0,A,2025-12-29T16:33:51.619099
Temp Alta,1.2,1.0,A,2025-12-29T16:33:54.259370
Temp Alta,1.2,1.0,A,2025-12-29T16:33:57.188704
Temp Alta,1.2,1.0,D,2025-12-29T16:33:59.850071
Temp Alta,1.2,1.0,A.,2025-12-29T16:34:02.399236
Temp Alta,1.2,1.0,A.,2025-12-29T16:34:04.951647
Temp Alta,1.2,1.0,A,2025-12-29T16:34:07.526758
Temp Alta,1.2,1.0,A.,2025-12-29T16:34:10.080591
Temp Alta,1.2,1.0,A,2025-12-29T16:34:13.026871
Temp Alta,1.2,1.0,A.,2025-12-29T16:34:15.617428
Temp Alta,1.2,1.0,A,2025-12-29T16:34:18.197557
Temp Alta,1.2,1.0,D,2025-12-29T16:34:20.763582
Temp Alta,1.2,1.0,A,2025-12-29T16:34:23.378595
Temp Alta,1.2,1.0,A,2025-12-29T16:34:25.929365
Temp Alta,1.2,1.0,A,2025-12-29T16:34:28.503622
Temp Alta,1.2,1.0,A,2025-12-29T16:34:31.076814
Temp Alta,1.2,1.0,A,2025-12-29T16:34:33.644199
Temp Alta,1.2,1.0,A.,2025-12-29T16:34:36.188531
Temp Alta,1.2,1.0,A.,2025-12-29T16:34:39.101000
Temp Alta,1.2,1.0,C,2025-12-29T16:34:41.667412
Temp Alta,1.2,1.0,A,2025-12-29T16:34:44.234220
Temp Alta,1.2,1.0,A,2025-12-29T16:34:46.788067
Temp Alta,1.2,1.0,A,2025-12-29T16:34:49.326701
Temp Alta,1.2,1.0,A,2025-12-29T16:34:51.896753
Temp Alta,1.2,1.0,A,2025-12-29T16:34:54.533776
Temp Alta,1.2,1.0,A,2025-12-29T16:34:57.098471
Temp Alta,1.2,1.0,A,2025-12-29T16:34:59.671931
Temp Alta,1.2,1.0,D.,2025-12-29T16:35:02.625970
Temp Alta,1.2,1.0,A,2025-12-29T16:35:05.180079
Temp Alta,1.2,1.0,A,2025-12-29T16:35:07.727411
Temp Alta,1.2,1.0,B,2025-12-29T16:35:10.297014
Temp Alta,1.2,1.0,A,2025-12-29T16:35:12.926192
Temp Alta,1.2,1.0,A,2025-12-29T16:35:15.478772
Temp Alta,1.2,1.0,A,2025-12-29T16:35:18.219567
Temp Alta,1.2,1.0,No tengo información sobre ninguna opción especifica para,2025-12-29T16:35:20.796814
Temp Alta,1.2,1.0,A.,2025-12-29T16:35:23.342599
Temp Alta,1.2,1.0,A,2025-12-29T16:35:26.287332
Temp Alta,1.2,1.0,A,2025-12-29T16:35:28.867825
Temp Alta,1.2,1.0,C,2025-12-29T16:35:31.453171
Temp Alta,1.2,1.0,A,2025-12-29T16:35:34.013392
Temp Alta,1.2,1.0,A,2025-12-29T16:35:36.721932
Temp Alta,1.2,1.0,A,2025-12-29T16:35:39.270309
Temp Alta,1.2,1.0,A,2025-12-29T16:35:41.875789
Temp Alta,1.2,1.0,A,2025-12-29T16:35:44.514538
Temp Alta,1.2,1.0,A,2025-12-29T16:35:47.052876
Temp Alta,1.2,1.0,A,2025-12-29T16:35:49.624508
Temp Alta,1.2,1.0,A,2025-12-29T16:35:52.214523
Temp Alta,1.2,1.0,A,2025-12-29T16:35:54.808776
Temp Alta,1.2,1.0,A,2025-12-29T16:35:57.418264
Temp Alta,1.2,1.0,C,2025-12-29T16:35:59.973204
Temp Alta,1.2,1.0,A,2025-12-29T16:36:02.516643
Temp Alta,1.2,1.0,A,2025-12-29T16:36:05.075609
Temp Alta,1.2,1.0,A,2025-12-29T16:36:07.626370
Temp Alta,1.2,1.0,Espero obtener la opción A.,2025-12-29T16:36:10.204408
Temp Alta,1.2,1.0,A,2025-12-29T16:36:12.757321
Temp Alta,1.2,1.0,A,2025-12-29T16:36:15.373139
Temp Alta,1.2,1.0,A,2025-12-29T16:36:17.935708
Temp Alta,1.2,1.0,A,2025-12-29T16:36:20.504135
Temp Alta,1.2,1.0,B,2025-12-29T16:36:23.057034
Temp Alta,1.2,1.0,D,2025-12-29T16:36:25.612622
Temp Alta,1.2,1.0,D,2025-12-29T16:36:28.173497
Temp Alta,1.2,1.0,D,2025-12-29T16:36:30.731090
Temp Alta,1.2,1.0,B,2025-12-29T16:36:33.287769
Temp Alta,1.2,1.0,A,2025-12-29T16:36:35.840253
Temp Alta,1.2,1.0,D.,2025-12-29T16:36:38.759914
Temp Alta,1.2,1.0,A.,2025-12-29T16:36:41.321083
Temp Alta,1.2,1.0,A,2025-12-29T16:36:43.899581
Temp Alta,1.2,1.0,A,2025-12-29T16:36:46.525730
Temp Alta,1.2,1.0,A,2025-12-29T16:36:49.074443
Temp Alta,1.2,1.0,A,2025-12-29T16:36:52.721977
Temp Alta,1.2,1.0,A,2025-12-29T16:36:55.705453
Temp Alta,1.2,1.0,A,2025-12-29T16:36:56.163703
Temp Alta,1.2,1.0,A,2025-12-29T16:36:58.734563
Temp Alta,1.2,1.0,A,2025-12-29T16:37:01.285787
Temp Alta,1.2,1.0,D,2025-12-29T16:37:03.856564
Temp Alta,1.2,1.0,B,2025-12-29T16:37:06.418485
Temp Alta,1.2,1.0,A,2025-12-29T16:37:09.041547
Temp Alta,1.2,1.0,A,2025-12-29T16:37:11.600523
Temp Alta,1.2,1.0,A,2025-12-29T16:37:16.489602
Temp Alta,1.2,1.0,A.,2025-12-29T16:37:16.947831
Temp Alta,1.2,1.0,A,2025-12-29T16:37:19.602994
Temp Alta,1.2,1.0,D,2025-12-29T16:37:22.182638
Temp Alta,1.2,1.0,A,2025-12-29T16:37:24.775571
Temp Alta,1.2,1.0,D,2025-12-29T16:37:27.327451
Temp Alta,1.2,1.0,A.,2025-12-29T16:37:29.893063
Temp Alta,1.2,1.0,A,2025-12-29T16:37:32.478542
Temp Alta,1.2,1.0,A.,2025-12-29T16:37:35.030643
Temp Alta,1.2,1.0,A,2025-12-29T16:37:37.591340
Temp Alta,1.2,1.0,A.,2025-12-29T16:37:40.153198
Temp Alta,1.2,1.0,A,2025-12-29T16:37:42.807064
Temp Alta,1.2,1.0,A,2025-12-29T16:37:45.386190
Temp Alta,1.2,1.0,A,2025-12-29T16:37:48.134930
Temp Alta,1.2,1.0,A,2025-12-29T16:37:50.695637
Temp Alta,1.2,1.0,A,2025-12-29T16:37:53.281972
Temp Alta,1.2,1.0,A,2025-12-29T16:37:55.827151
Temp Alta,1.2,1.0,A,2025-12-29T16:37:58.388178
Temp Alta,1.2,1.0,A,2025-12-29T16:38:01.013441
Temp Alta,1.2,1.0,D,2025-12-29T16:38:03.566272
Temp Alta,1.2,1.0,A,2025-12-29T16:38:06.128353
Temp Alta,1.2,1.0,A,2025-12-29T16:38:08.740204
Temp Alta,1.2,1.0,B,2025-12-29T16:38:11.968322
Temp Alta,1.2,1.0,A.,2025-12-29T16:38:14.531138
Temp Alta,1.2,1.0,A,2025-12-29T16:38:17.079371
Temp Alta,1.2,1.0,A,2025-12-29T16:38:19.713178
Temp Alta,1.2,1.0,A.,2025-12-29T16:38:22.269358
Temp Alta,1.2,1.0,A,2025-12-29T16:38:24.826810
Temp Alta,1.2,1.0,A.,2025-12-29T16:38:27.390052
Temp Alta,1.2,1.0,A,2025-12-29T16:38:29.951056
Temp Alta,1.2,1.0,C,2025-12-29T16:38:32.517380
Temp Alta,1.2,1.0,A,2025-12-29T16:38:35.069695
Temp Alta,1.2,1.0,A.,2025-12-29T16:38:37.646385
Temp Alta,1.2,1.0,A.,2025-12-29T16:38:40.207627
Temp Alta,1.2,1.0,A,2025-12-29T16:38:42.758388
Temp Alta,1.2,1.0,A,2025-12-29T16:38:45.315333
Temp Alta,1.2,1.0,A,2025-12-29T16:38:47.882780
Temp Alta,1.2,1.0,A,2025-12-29T16:38:50.765059
Temp Alta,1.2,1.0,A,2025-12-29T16:38:53.465600
Temp Alta,1.2,1.0,A,2025-12-29T16:38:56.135514
Temp Alta,1.2,1.0,A,2025-12-29T16:38:58.683276
Temp Alta,1.2,1.0,B,2025-12-29T16:39:01.296366
Temp Alta,1.2,1.0,A,2025-12-29T16:39:03.899339
Temp Alta,1.2,1.0,A,2025-12-29T16:39:06.543894
Temp Alta,1.2,1.0,A,2025-12-29T16:39:09.108847
Temp Alta,1.2,1.0,A,2025-12-29T16:39:11.678531
Temp Alta,1.2,1.0,A,2025-12-29T16:39:14.300166
Temp Alta,1.2,1.0,A,2025-12-29T16:39:16.849964
Temp Alta,1.2,1.0,D,2025-12-29T16:39:23.575352
Temp Alta,1.2,1.0,A,2025-12-29T16:39:24.026912
Temp Alta,1.2,1.0,A,2025-12-29T16:39:24.486012
Temp Alta,1.2,1.0,A,2025-12-29T16:39:27.040942
Temp Alta,1.2,1.0,D,2025-12-29T16:39:29.726791
Temp Alta,1.2,1.0,A,2025-12-29T16:39:32.287967
Temp Alta,1.2,1.0,D,2025-12-29T16:39:34.886779
Temp Alta,1.2,1.0,A,2025-12-29T16:39:37.432056
Temp Alta,1.2,1.0,C,2025-12-29T16:39:39.991271
Temp Alta,1.2,1.0,A,2025-12-29T16:39:42.558381
Temp Alta,1.2,1.0,A,2025-12-29T16:39:45.122017
Temp Alta,1.2,1.0,A,2025-12-29T16:39:47.678681
Temp Alta,1.2,1.0,B,2025-12-29T16:39:50.238887
Temp Alta,1.2,1.0,A,2025-12-29T16:39:52.794075
Temp Alta,1.2,1.0,A,2025-12-29T16:39:55.359449
Temp Alta,1.2,1.0,D,2025-12-29T16:39:58.037453
Temp Alta,1.2,1.0,A,2025-12-29T16:40:00.596535
Temp Alta,1.2,1.0,A,2025-12-29T16:40:03.147700
Temp Alta,1.2,1.0,A.,2025-12-29T16:40:05.722140
Temp Alta,1.2,1.0,A,2025-12-29T16:40:09.231079
Temp Alta,1.2,1.0,A,2025-12-29T16:40:11.776450
Temp Alta,1.2,1.0,A,2025-12-29T16:40:14.335317
Temp Alta,1.2,1.0,A,2025-12-29T16:40:16.895883
Temp Alta,1.2,1.0,A,2025-12-29T16:40:19.469270
Temp Alta,1.2,1.0,A,2025-12-29T16:40:22.021843
Temp Alta,1.2,1.0,A,2025-12-29T16:40:24.983695
Temp Alta,1.2,1.0,D,2025-12-29T16:40:27.802823
Temp Alta,1.2,1.0,A,2025-12-29T16:40:30.390019
Temp Alta,1.2,1.0,A,2025-12-29T16:40:32.955899
Temp Alta,1.2,1.0,A.,2025-12-29T16:40:35.508729
Temp Alta,1.2,1.0,D,2025-12-29T16:40:38.056525
Temp Alta,1.2,1.0,B,2025-12-29T16:40:41.048572
Temp Alta,1.2,1.0,C,2025-12-29T16:40:43.596348
Temp Alta,1.2,1.0,A.,2025-12-29T16:40:46.151311
Temp Alta,1.2,1.0,A,2025-12-29T16:40:49.650406
Temp Alta,1.2,1.0,A,2025-12-29T16:40:52.226568
Temp Alta,1.2,1.0,A,2025-12-29T16:40:54.788402
Temp Alta,1.2,1.0,A,2025-12-29T16:40:57.398191
Temp Alta,1.2,1.0,A,2025-12-29T16:40:59.963893
Temp Alta,1.2,1.0,A,2025-12-29T16:41:02.505771
Temp Alta,1.2,1.0,A,2025-12-29T16:41:05.047405
Temp Alta,1.2,1.0,A.,2025-12-29T16:41:09.359486
Temp Alta,1.2,1.0,C,2025-12-29T16:41:09.810894
Temp Alta,1.2,1.0,A,2025-12-29T16:41:12.358784
Temp Alta,1.2,1.0,A,2025-12-29T16:41:14.921407
Temp Alta,1.2,1.0,A,2025-12-29T16:41:18.145538
Temp Alta,1.2,1.0,A,2025-12-29T16:41:20.707270
Temp Alta,1.2,1.0,A,2025-12-29T16:41:23.265299
Temp Alta,1.2,1.0,A,2025-12-29T16:41:25.984485
Temp Alta,1.2,1.0,A,2025-12-29T16:41:28.543180
Temp Alta,1.2,1.0,A,2025-12-29T16:41:31.107640
Temp Alta,1.2,1.0,A.,2025-12-29T16:41:33.652116
Temp Alta,1.2,1.0,A.,2025-12-29T16:41:36.204134
Temp Alta,1.2,1.0,A,2025-12-29T16:41:38.757446
Temp Alta,1.2,1.0,A.,2025-12-29T16:41:41.303603
Temp Alta,1.2,1.0,C,2025-12-29T16:41:43.859056
Temp Alta,1.2,1.0,A,2025-12-29T16:41:46.414984
Temp Alta,1.2,1.0,A,2025-12-29T16:41:48.966125
Temp Alta,1.2,1.0,A,2025-12-29T16:41:51.528776
Temp Alta,1.2,1.0,A,2025-12-29T16:41:54.077671
Temp Alta,1.2,1.0,A,2025-12-29T16:41:56.624448
Temp Alta,1.2,1.0,A,2025-12-29T16:41:59.301769
Temp Alta,1.2,1.0,A,2025-12-29T16:42:01.862105
Temp Alta,1.2,1.0,A,2025-12-29T16:42:04.415804
Temp Alta,1.2,1.0,A,2025-12-29T16:42:06.975243
Temp Alta,1.2,1.0,C,2025-12-29T16:42:10.573324
Temp Alta,1.2,1.0,C,2025-12-29T16:42:13.119387
Temp Alta,1.2,1.0,D,2025-12-29T16:42:15.767921
Temp Alta,1.2,1.0,A,2025-12-29T16:42:18.337852
Temp Alta,1.2,1.0,A,2025-12-29T16:42:21.004322
Temp Alta,1.2,1.0,C,2025-12-29T16:42:23.561945
Temp Alta,1.2,1.0,A,2025-12-29T16:42:26.310073
Temp Alta,1.2,1.0,A.,2025-12-29T16:42:28.864150
Temp Alta,1.2,1.0,A.,2025-12-29T16:42:31.592293
Temp Alta,1.2,1.0,D.,2025-12-29T16:42:34.262208
Temp Alta,1.2,1.0,D.,2025-12-29T16:42:37.728498
Temp Alta,1.2,1.0,No hay una opción dada. Pued,2025-12-29T16:42:40.291702
Temp Alta,1.2,1.0,A,2025-12-29T16:42:43.180939
Temp Alta,1.2,1.0,A,2025-12-29T16:42:46.827423
Temp Alta,1.2,1.0,A,2025-12-29T16:42:49.392749
Temp Alta,1.2,1.0,A.,2025-12-29T16:42:51.944490
Temp Alta,1.2,1.0,C,2025-12-29T16:42:54.494909
Temp Alta,1.2,1.0,A.,2025-12-29T16:42:57.056059
Temp Alta,1.2,1.0,A.,2025-12-29T16:42:59.605287
Temp Alta,1.2,1.0,A,2025-12-29T16:43:02.215052
Temp Alta,1.2,1.0,A,2025-12-29T16:43:04.782135
Temp Alta,1.2,1.0,A,2025-12-29T16:43:07.362873
Temp Alta,1.2,1.0,D,2025-12-29T16:43:10.350617
Temp Alta,1.2,1.0,A,2025-12-29T16:43:12.906712
Temp Alta,1.2,1.0,A,2025-12-29T16:43:15.465313
Temp Alta,1.2,1.0,A,2025-12-29T16:43:18.026834
Temp Alta,1.2,1.0,A,2025-12-29T16:43:20.587636
Temp Alta,1.2,1.0,A,2025-12-29T16:43:23.153083
Temp Alta,1.2,1.0,A.,2025-12-29T16:43:25.746044
Temp Alta,1.2,1.0,A.,2025-12-29T16:43:30.437672
